,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/0,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/lpc/nct6791d/fan/4,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","Fan #4","Fan #5","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total LBA Written","Used Space","Temperature","Used Space"
08/02/2019 23:52:34,71.37255,45.09804,72.94118,72.94118,71.37255,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,43.5,38,38,55,36,55,1391,2335,598,531,1332,73.8095245,75.39682,75.39682,78.57143,75.79365,52,56,54,51,55,3699.99878,3699.99878,3699.99878,3699.99878,61.8434,51.43553,0,5.13128376,99.99997,34.7989578,5.546608,10.3923988,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:35,71.37255,45.09804,72.94118,72.94118,71.37255,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,43,38,38,55,35,55,1396,2335,597,538,1311,63.28125,73.4375,71.875,68.75,69.33594,50,53,53,50,53,3699.99634,3699.99634,3699.99634,3699.99634,59.3738747,48.6820755,0,5.33117342,99.9999,34.8839874,5.56016159,10.3788452,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:36,72.15686,44.3137245,73.7254944,73.7254944,72.15686,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,44.5,38,38,55,36,55,1378,2335,598,531,1308,72.65625,75.78125,69.53125,76.5625,73.63281,51,51,52,52,52,3699.99634,3699.99634,3699.99634,3699.99634,60.13835,49.73168,0,5.6047616,99.9999,35.7609024,5.699932,10.2390747,40,1041,0,306.22998,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:37,70.19608,44.3137245,70.98039,70.98039,69.8039246,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,41.5,38,38,55,36,55,1386,2335,594,534,1295,64.84375,43.75,53.125,49.21875,52.734375,51,52,52,50,52,3699.997,3699.997,3699.997,3699.997,56.28679,45.6165161,0,5.00963449,99.99992,35.8352356,5.71178055,10.2272263,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:38,69.4117661,44.3137245,70.5882339,70.5882339,69.01961,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.536,0.536,0.536,40.5,38,38,79,36,54,1374,2331,589,532,1303,46.09375,46.875,35.15625,35.15625,40.8203125,48,50,47,43,50,3799.99634,3699.99634,3699.99634,3699.99634,47.1659546,35.911953,0,4.993113,99.9999,36.12619,5.758156,10.180851,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:39,70.5882339,41.9607849,71.76471,71.76471,70.5882339,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,41.5,38,38,55,36,55,1374,2335,588,519,1267,53.90625,67.96875,53.90625,49.21875,56.25,50,53,49,48,53,3699.997,3699.997,3699.997,3699.997,55.87245,45.1591721,0,5.467402,99.9999161,35.15438,5.60326,10.3357468,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:40,67.05882,43.1372566,67.84314,67.84314,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.45600003,0.472000033,0.488000035,38.5,38,38,55,36,55,1367,2335,582,512,1286,42.96875,32.8125,34.375,38.28125,37.109375,47,51,47,45,51,3699.997,3699.997,3699.997,3699.997,44.0119247,33.3007126,0,5.15318537,99.99992,35.19725,5.610092,10.3289146,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:41,67.05882,40.7843132,67.84314,67.84314,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.536,0.0720000044,0.56,38,38.5,38,55,36,54,1336,2335,580,506,1262,37.5,23.4375,21.09375,25.78125,26.953125,48,47,43,43,48,3699.996,3699.996,3699.996,3699.996,40.8936768,30.14471,0,4.91580772,99.99989,35.1349564,5.60016251,10.3388443,40,1041,0,306.1,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:42,67.45098,40,68.62745,68.62745,67.84314,100,0.864,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.464000016,0.552000046,39,38,38,55,36,55,1318,2331,568,496,1247,53.90625,40.625,44.53125,39.0625,44.53125,47,46,47,51,51,3699.99658,3699.99658,3699.99658,3699.99658,50.21185,39.28884,0,5.15520048,99.99991,35.1963654,5.609951,10.3290558,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:43,67.05882,39.6078453,67.84314,67.84314,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.328,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.544,38,38,38,55,36,55,1335,2327,569,494,1248,47.6923065,21.53846,38.4615364,36.15384,35.96154,48,49,48,45,50,3699.959,3699.959,3699.959,3699.959,47.7378578,36.82035,0,4.92040062,99.99889,35.32776,5.63089371,10.3081131,40,1041,0,321.21,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:44,67.84314,39.6078453,68.62745,68.62745,67.84314,100,0.864,1.03200006,3.36000013,3.344,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,39.5,38,38,55,36,55,1311,2331,565,488,1232,60.3174553,48.4126968,42.85714,57.93651,52.38095,50,54,52,49,54,3700.0354,3700.0354,3700.0354,3700.0354,53.64343,42.85648,0,5.56989765,100.000961,35.5296326,5.66307068,10.2759361,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:45,69.01961,43.1372566,70.5882339,70.5882339,69.01961,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,40.5,38,38,57,36,55,1333,2331,571,501,1261,63.8461533,54.6153831,50,50.7692261,54.8076935,50,50,50,49,50,3699.99683,3699.99683,3699.99683,3699.99683,55.9181023,45.29661,0,5.663704,99.9999161,35.4634857,5.652527,10.28648,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:46,67.05882,41.17647,67.84314,67.84314,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.328,3.456,3.37600017,1.016,0.824000061,0.464000016,0.472000033,0.528,38,38,38,61,36,55,1348,2335,575,511,1286,40.90909,30.3030319,25,34.09091,32.5757637,48,47,46,44,48,3699.99585,3699.99585,3699.99585,3699.99585,44.8435135,33.87805,0,5.00833225,99.9998856,35.389267,5.64069748,10.2983093,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:47,65.8823547,39.6078453,66.6666641,66.6666641,65.8823547,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.4,3.456,3.37600017,1.016,0.824000061,0.544,0.416,0.56,37,38,38,112,36,53,1315,2331,564,494,1252,44.53125,18.75,23.4375,15.625,25.5859375,48,46,43,41,48,3799.99658,3699.99658,3699.99658,3699.99658,38.06612,27.4297485,0,4.843451,99.99991,35.4159,5.644943,10.2940636,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:48,64.31373,38.4313736,64.70589,64.70589,63.92157,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.472000033,3.456,3.37600017,1.016,0.824000061,0.544,0.064,0.56,34.5,38,38,112,36,53,1318,2335,563,485,1219,32.5757561,6.060606,6.818181,7.575756,13.257575,48,47,44,41,47,3699.996,3699.996,3699.996,3699.996,27.40118,17.1326332,0,4.64960432,99.99989,35.46566,5.652874,10.2861328,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:49,65.4902,37.64706,66.27451,66.27451,65.4902,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.472000033,3.456,3.37600017,1.016,0.824000061,0.488000035,0.064,0.552000046,37,38,38,82,36,53,1278,2331,553,483,1203,40.76923,10.76923,6.153846,2.30768919,15.0000038,48,48,42,41,48,3699.99756,3699.99756,3699.99756,3699.99756,29.76268,19.2423115,0,4.61798668,99.99993,35.5245819,5.662266,10.276741,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:50,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.45600003,0.2,0.208,37.5,38,38,83,36,53,1303,2331,550,477,1238,31.7460289,16.6666622,7.936507,4.76190472,15.2777786,46,43,41,39,46,3699.99756,3699.99756,3699.99756,3699.99756,29.95019,19.6034088,0,4.69264269,99.99993,35.57422,5.67017746,10.2688293,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:51,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.45600003,0.0720000044,0.208,37,38,38,53,36,54,1296,2335,554,481,1244,22.7272758,9.090912,6.818181,15.1515121,13.4469624,45,42,40,39,45,3699.996,3699.996,3799.996,3699.996,26.7521858,16.7686577,0,4.66388559,99.99989,36.02299,5.741707,10.1973,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:52,67.05882,38.4313736,67.84314,67.84314,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.464000016,0.0720000044,0.56,38.5,38,38,59,36,54,1296,2331,552,483,1244,34.375,20.3125,5.46875,0,15.0390625,47,43,41,38,46,3699.99683,3699.99683,3699.99683,3699.99683,30.66709,20.0774364,0,4.64974356,99.9999161,36.1775246,5.76633835,10.1726685,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:53,67.05882,40.7843132,67.84314,67.84314,67.05882,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.472000033,0.528,0.536,38.5,38,38,59,36,73,1317,2335,556,487,1255,21.9697,16.6666622,10.6060619,6.060606,13.8257561,45,47,41,40,43,3699.99731,3799.997,3699.99731,3699.99731,29.8293552,19.0770435,0,4.673897,99.99992,36.2900352,5.78427124,10.1547356,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:54,66.27451,38.4313736,67.05882,67.05882,66.27451,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.536,0.008,0.272,38,38,38,82,36,73,1314,2335,557,485,1239,15.8730145,23.8095226,6.349206,16.6666622,15.6746025,41,47,40,39,47,3699.99658,3699.99658,3699.99658,3799.99634,30.2846527,19.5865154,0,4.64584,99.99991,36.36691,5.796524,10.1424828,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:55,66.27451,40.7843132,67.05882,67.05882,66.6666641,100,0.872000039,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.328,3.456,3.37600017,1.016,0.824000061,0.528,0.448,0.536,38,38,38,55,36,62,1314,2335,559,492,1254,43.07692,23.0769215,16.9230766,15.3846149,24.6153831,47,49,47,45,50,3699.99585,3699.99585,3699.99585,3699.99585,36.6244545,26.1434288,0,4.994659,99.9998856,36.56321,5.827812,10.1111946,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:56,70.5882339,41.17647,71.76471,71.76471,70.5882339,100,0.864,1.024,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,42,37.5,38,55,36,55,1328,2331,562,501,1274,60.15625,53.90625,47.65625,57.03125,54.6875,48,50,48,46,50,3699.99731,3699.99731,3699.99731,3699.99731,54.1205864,43.3500977,0,5.708184,99.99993,36.6307449,5.83857727,10.10043,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:57,70.98039,43.1372566,72.15686,72.15686,70.5882339,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,42,37.5,38,83,36,55,1363,2335,571,519,1280,50,52.30769,50,54.6153831,51.7307625,49,50,45,46,51,3699.996,3699.996,3699.996,3699.996,51.8611221,41.0980225,0,5.655905,99.99989,36.3807144,5.798725,10.1402817,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:58,67.84314,41.9607849,68.62745,68.62745,67.84314,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.45600003,0.544,0.544,39,37.5,38,63,36,60,1352,2331,577,525,1288,35.9375,25,25.78125,28.125,28.7109375,48,49,46,46,48,3699.99756,3699.99756,3799.99756,3699.99756,41.7780228,30.7816658,0,4.8872757,99.99994,36.3626,5.7958374,10.1431694,40,1041,0,300,150,0.900000036,0,35,152.913437,83.77075,28,33.5687866
08/02/2019 23:52:59,67.05882,38.82353,67.84314,67.84314,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.968,0.528,3.456,3.37600017,1.016,0.824000061,0.544,0.544,0.272,38,37.5,38,66,36,74,1335,2331,570,508,1259,26.9230728,27.6923065,25.3846169,27.6923065,26.9230728,48,49,46,45,49,3699.99487,3699.99487,3699.99487,3699.99487,42.41472,31.4822884,0,4.983946,99.99986,36.54631,5.825119,10.1138878,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:00,66.6666641,38.4313736,67.45098,67.45098,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.56,0.544,0.56,38.5,37.5,38,83,36,74,1326,2335,570,503,1269,30.76923,29.9999962,16.1538486,12.3076916,22.3076935,43,50,43,39,50,3699.99854,3699.99854,3699.99854,3699.99854,38.06624,26.9116936,0,4.843767,99.99996,36.4396172,5.808113,10.1308937,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:01,65.8823547,38.4313736,66.6666641,66.6666641,65.8823547,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.064,3.456,3.37600017,1.016,0.824000061,0.56,0.544,0.56,37,37.5,38,83,36,53,1327,2331,563,492,1222,38.636364,9.848488,0.757575035,4.54545,13.446969,48,47,46,41,47,3699.99487,3699.99487,3899.99438,3699.99487,29.1741657,18.407135,0,4.644799,99.999855,36.4532127,5.81028,10.128727,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:02,65.09804,38.4313736,65.8823547,65.8823547,65.09804,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.232000008,3.456,3.37600017,1.016,0.824000061,0.56,0.0720000044,0.544,36,37.5,38,59,36,53,1306,2331,559,489,1229,19.0476189,26.9841251,10.3174572,2.38095522,14.6825371,46,43,39,43,43,3699.99829,3799.99829,3699.99829,3699.99829,29.5092125,18.75281,0,4.619599,99.9999542,36.49835,5.81747437,10.1215324,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:03,64.31373,36.47059,64.70589,64.70589,64.31373,100,0.872000039,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.45600003,0.488000035,0.0720000044,35,37.5,38,59,36,54,1299,2331,557,482,1229,19.53125,11.71875,7.03125,17.1875,13.8671875,44,43,43,39,43,3699.99634,3799.996,3799.996,3699.99634,29.5845051,18.8112812,0,4.695312,99.9999,36.57058,5.828987,10.11002,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:04,64.31373,37.64706,64.70589,64.70589,64.31373,100,0.872000039,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.56,0.064,0.56,35.5,37.5,38,59,36,53,1277,2335,547,471,1207,28.125,15.625,7.03125,3.90625,13.671875,45,46,41,38,46,3899.997,3699.99731,3699.99731,3699.99731,28.62006,18.1671448,0,4.64856863,99.99993,36.5853233,5.831337,10.10767,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:05,65.09804,38.0392151,65.8823547,66.27451,65.4902,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.544,0.432,0.528,37,37.5,38,55,36,53,1285,2331,545,476,1216,21.53846,26.9230728,6.92307949,5.384612,15.1923065,43,46,45,43,46,3699.99683,3699.99683,3699.99683,3699.99683,32.4206047,21.79869,0,4.69124937,99.9999161,36.75278,5.85802841,10.0809784,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:06,68.62745,38.4313736,69.8039246,69.8039246,68.62745,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,40,37.5,38,55,36,55,1311,2335,549,479,1241,42.1875,52.34375,39.0625,30.46875,41.015625,47,50,48,46,50,3699.99634,3699.99634,3699.99634,3699.99634,49.2581024,38.6297,0,5.146981,99.9999,36.83722,5.87148666,10.06752,40,1041,0,314.33,1500,1.087,18,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:07,69.4117661,41.9607849,70.98039,70.5882339,69.01961,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.464000016,0.536,40,37.5,38,55,36,55,1328,2335,560,500,1264,40.76923,35.384613,22.3076935,37.6923065,34.03846,47,45,42,46,47,3699.99683,3699.99683,3699.99683,3799.99658,44.76297,33.9392,0,4.828019,99.99991,36.9377136,5.88750458,10.0515022,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:08,67.84314,39.6078453,68.62745,68.2353,67.45098,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.192,3.456,3.37600017,1.016,0.824000061,0.536,0.272,0.536,38.5,37.5,38,61,36,65,1347,2331,566,506,1247,38.28125,19.53125,9.375,35.9375,25.78125,46,44,46,44,47,3699.99683,3699.99683,3699.99683,3699.99683,40.9412651,29.9688377,0,4.88449955,99.9999161,37.08495,5.9109726,10.0280342,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:09,68.2353,39.6078453,69.01961,69.4117661,68.62745,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,40,37,38,55,36,55,1345,2331,568,499,1260,53.8461571,42.3076859,42.3076859,55.384613,48.46154,49,51,49,49,51,3699.99585,3699.99585,3699.99585,3699.99585,55.0245438,44.22551,0,5.155713,99.9998856,37.1379128,5.91941452,10.0195923,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:10,68.2353,39.6078453,69.01961,69.4117661,68.62745,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.4,3.456,3.37600017,1.016,0.824000061,0.528,0.448,0.528,40,37,38,55,35,55,1333,2335,568,508,1284,41.40625,42.96875,32.8125,51.5625,42.1875,48,51,50,50,51,3699.99731,3699.99731,3699.99731,3699.99731,52.07595,41.45264,0,4.94525957,99.99993,37.1578255,5.92258835,10.0164185,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:11,67.05882,40.7843132,67.84314,67.84314,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.432,0.528,0.488000035,38.5,37,38,55,36,55,1351,2335,572,511,1258,55.46875,42.1875,37.5,50.78125,46.484375,49,45,46,47,49,3699.99683,3699.99683,3699.99683,3699.99683,50.7022934,39.828022,0,4.97871637,99.9999161,36.9995079,5.897354,10.0416527,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:12,66.6666641,38.4313736,67.45098,67.05882,66.27451,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,37.5,37,38,55,36,55,1318,2335,564,509,1258,35.384613,29.9999962,26.9230728,36.15384,32.1153831,47,50,48,49,49,3699.997,3699.997,3699.997,3699.997,47.38392,36.3342857,0,4.824715,99.9999161,36.97919,5.89411545,10.0448914,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:13,67.05882,39.6078453,67.84314,67.84314,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,38.5,37,38,55,36,55,1326,2335,564,500,1245,43.18182,43.9393921,31.060606,42.4242439,40.1515121,49,49,48,46,49,3699.99536,3699.99536,3699.99536,3699.99536,49.47544,38.57599,0,4.72791338,99.99988,36.828125,5.870037,10.06897,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:14,67.84314,40,68.62745,68.62745,67.84314,100,0.872000039,1.024,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.448,0.536,40,37,39,55,36,55,1317,2331,562,492,1247,48.4375,46.09375,39.84375,49.21875,45.8984375,49,52,49,48,52,3699.99829,3699.99829,3699.99829,3699.99829,52.0488052,41.3165855,0,5.42659473,99.9999542,36.9974251,5.89702225,10.0419846,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:15,67.84314,40.7843132,68.62745,68.62745,67.84314,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.536,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.328,39.5,37,39,55,36,55,1333,2331,563,498,1264,46.09375,57.8125,42.1875,52.34375,49.609375,48,52,46,48,52,3699.996,3699.996,3699.996,3699.996,51.34793,40.5220947,0,5.396512,99.99989,36.9177055,5.88431549,10.0546913,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:16,67.05882,40.7843132,67.84314,67.84314,67.05882,100,0.872000039,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.536,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,38,37,39,55,36,55,1340,2331,567,499,1250,37.5,30.46875,25,39.84375,33.203125,49,46,46,47,48,3699.99683,3799.99683,3699.99683,3699.99683,44.8879547,33.8494148,0,5.07601261,99.9999161,36.5070839,5.81886673,10.12014,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:17,67.05882,39.6078453,67.84314,67.84314,67.05882,100,0.864,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.528,3.456,3.37600017,1.016,0.824000061,0.528,0.528,0.528,38.5,37.5,39,74,36,54,1326,2335,567,504,1256,50.78125,39.84375,33.59375,39.0625,40.8203125,49,54,51,49,52,3699.99536,3699.99536,3699.99536,3699.99536,49.3169861,38.6330528,0,5.103104,99.99988,36.40702,5.80291748,10.1360893,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
08/02/2019 23:53:18,64.31373,38.0392151,65.09804,65.09804,64.31373,100,0.880000055,1.03200006,3.36000013,3.36000013,1.04000008,1.97600007,0.552000046,3.456,3.37600017,1.016,0.824000061,0.008,0.352000028,0.272,34.5,37.5,39,74,36,66,1333,2335,562,503,1253,25.78125,28.90625,21.09375,42.1875,29.4921875,44,47,47,44,47,3699.9978,3699.9978,3699.9978,3699.9978,35.4826355,24.9170113,0,5.05653858,99.99994,36.0381622,5.74412537,10.1948814,40,1041,0,300,150,0.900000036,0,35,153.827576,84.07123,28,33.5687866
