,/lpc/nct6791d/control/0,/lpc/nct6791d/control/1,/lpc/nct6791d/control/2,/lpc/nct6791d/control/3,/lpc/nct6791d/control/4,/lpc/nct6791d/control/5,/lpc/nct6791d/voltage/0,/lpc/nct6791d/voltage/1,/lpc/nct6791d/voltage/2,/lpc/nct6791d/voltage/3,/lpc/nct6791d/voltage/4,/lpc/nct6791d/voltage/5,/lpc/nct6791d/voltage/6,/lpc/nct6791d/voltage/7,/lpc/nct6791d/voltage/8,/lpc/nct6791d/voltage/9,/lpc/nct6791d/voltage/11,/lpc/nct6791d/voltage/12,/lpc/nct6791d/voltage/13,/lpc/nct6791d/voltage/14,/lpc/nct6791d/temperature/0,/lpc/nct6791d/temperature/1,/lpc/nct6791d/temperature/2,/lpc/nct6791d/temperature/3,/lpc/nct6791d/temperature/5,/lpc/nct6791d/temperature/6,/lpc/nct6791d/fan/0,/lpc/nct6791d/fan/1,/lpc/nct6791d/fan/2,/lpc/nct6791d/fan/3,/lpc/nct6791d/fan/4,/intelcpu/0/load/1,/intelcpu/0/load/2,/intelcpu/0/load/3,/intelcpu/0/load/4,/intelcpu/0/load/0,/intelcpu/0/temperature/0,/intelcpu/0/temperature/1,/intelcpu/0/temperature/2,/intelcpu/0/temperature/3,/intelcpu/0/temperature/4,/intelcpu/0/clock/1,/intelcpu/0/clock/2,/intelcpu/0/clock/3,/intelcpu/0/clock/4,/intelcpu/0/power/0,/intelcpu/0/power/1,/intelcpu/0/power/2,/intelcpu/0/power/3,/intelcpu/0/clock/0,/ram/load/0,/ram/data/0,/ram/data/1,/atigpu/0/temperature/0,/atigpu/0/fan/0,/atigpu/0/control/0,/atigpu/0/clock/0,/atigpu/0/clock/1,/atigpu/0/voltage/0,/atigpu/0/load/0,/hdd/0/temperature/0,/hdd/0/data/0,/hdd/0/load/0,/hdd/1/temperature/0,/hdd/1/load/0,/hdd/2/load/0
Time,"Fan Control #1","Fan Control #2","Fan Control #3","Fan Control #4","Fan Control #5","Fan Control #6","CPU VCore","Voltage #2","AVCC","3VCC","Voltage #5","Voltage #6","Voltage #7","3VSB","VBAT","VTT","Voltage #12","Voltage #13","Voltage #14","Voltage #15","CPU Core","Temperature #1","Temperature #2","Temperature #3","Temperature #5","Temperature #6","Fan #1","Fan #2","Fan #3","Fan #4","Fan #5","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Total","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Core #1","CPU Core #2","CPU Core #3","CPU Core #4","CPU Package","CPU Cores","CPU Graphics","CPU DRAM","Bus Speed","Memory","Used Memory","Available Memory","GPU Core","GPU Fan","GPU Fan","GPU Core","GPU Memory","GPU Core","GPU Core","Temperature","Total LBA Written","Used Space","Temperature","Used Space","Used Space"
04/10/2019 22:01:35,75.68628,50.5882378,77.64706,77.64706,75.68628,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.592,0.592,48,45.5,43,51,36,51,1503,2343,631,779,1516,52.34375,53.90625,50,61.71875,54.4921875,57,59,59,56,59,4099.99658,4099.99658,4099.99658,4099.99658,60.49949,49.750473,0,7.29995632,99.9999161,60.74475,9.68211,6.256897,73,1773,52,1040,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:36,76.86275,50.5882378,78.82353,78.82353,76.86275,100,0.864,1.024,3.328,3.328,1.03200006,1.968,0.592,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,49,45.5,43,51,36,51,1511,2347,636,792,1481,53.125,57.03125,56.25,54.6875,55.2734375,60,61,59,57,61,4099.996,4099.996,4099.996,4099.996,63.370903,52.5646935,0,7.72976971,99.99991,60.82904,9.695545,6.24346161,72,1735,48,1037.08,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:37,77.64706,52.9411774,79.60784,79.60784,77.64706,100,0.864,1.024,3.328,3.328,1.03200006,1.96,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,49.5,45.5,43,51,36,51,1508,2343,637,802,1518,67.1875,67.96875,69.53125,64.0625,67.1875,61,62,58,57,62,4099.996,4099.996,4099.996,4099.996,66.07382,55.4153824,0,8.060542,99.9999,60.83311,9.696194,6.242813,73,1745,52,1040,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:38,76.47059,52.54902,78.43137,78.43137,76.47059,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.592,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,48.5,45.5,43,51,36,51,1532,2343,639,804,1498,50,55.46875,50.78125,51.5625,51.953125,57,59,57,57,59,4099.997,4099.997,4099.997,4099.997,62.15466,51.4199562,0,7.56221437,99.99992,60.671566,9.67044449,6.26856232,72,1773,52,1040,1500,1.25,99,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:39,74.90196,50.5882378,76.86275,76.86275,74.90196,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.592,0.584000051,0.592,47.5,45.5,43,50,36,51,1498,2347,636,787,1528,53.90625,50.78125,51.5625,48.4375,51.171875,57,59,57,55,59,4099.99561,4099.99561,4099.99561,4099.99561,59.5679359,48.80707,0,7.186919,99.9998856,60.671154,9.67038,6.268627,73,1780,52,1040,1500,1.25,96,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:40,75.29412,50.5882378,77.2549057,77.2549057,75.29412,100,0.864,1.024,3.344,3.328,1.03200006,1.968,0.592,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.592,48,45.5,43,51,36,51,1506,2343,634,778,1475,51.5625,53.90625,53.90625,50,52.34375,59,61,57,58,60,4099.998,4099.998,4099.998,4099.998,60.46038,49.7134171,0,7.2538476,99.99996,60.6485176,9.666771,6.272236,73,1787,52,1040,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:41,77.64706,51.7647057,79.60784,79.60784,77.64706,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.592,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.592,0.592,50.5,45.5,43,51,36,50,1510,2343,633,787,1505,64.84375,66.40625,66.40625,64.84375,65.625,60,63,60,57,62,4099.995,4099.995,4099.995,4099.995,67.39618,56.7379532,0,7.98045254,99.99988,60.76883,9.685947,6.25305939,72,1759,48,1031.13,1500,1.25,91,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:42,76.86275,52.9411774,78.82353,78.82353,76.47059,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.224,3.456,3.3920002,1.11200011,0.816000044,0.440000027,0.528,0.440000027,48,45.5,43,49,36,67,1523,2343,636,789,1523,44.53125,50,46.09375,50,47.65625,57,56,55,53,58,4099.996,4199.996,4099.996,4099.996,61.0156555,50.4098358,0,7.18758869,99.99991,60.7233772,9.678703,6.2603035,70,1715,44,1013.76996,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:43,74.90196,52.9411774,76.86275,76.86275,74.90196,100,0.864,1.024,3.328,3.328,1.03200006,1.968,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.592,47.5,45.5,43,63,36,50,1498,2343,632,798,1510,44.53125,44.53125,42.1875,41.40625,43.1640625,55,56,54,53,56,4099.998,4099.998,4099.998,4099.998,57.05655,46.5641479,0,6.729959,99.99995,60.7730141,9.686615,6.252392,72,1712,48,1040,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:44,74.1176453,49.80392,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.328,1.03200006,1.968,0.592,3.456,3.3920002,1.11200011,0.816000044,0.448,0.30400002,0.440000027,46.5,45.5,43,51,36,82,1490,2347,633,788,1491,42.1875,35.9375,40.625,42.1875,40.234375,55,55,53,53,55,4099.99561,4099.99561,4199.99561,4099.99561,54.73173,44.4256935,0,6.527626,99.99989,60.8496742,9.698833,6.24017334,72,1745,52,1040,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:45,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.6,3.456,3.3920002,1.11200011,0.816000044,0.592,0.592,0.584000051,46.5,45.5,43,51,36,50,1468,2343,627,778,1461,51.5625,47.65625,45.3125,46.875,47.8515625,55,59,53,53,58,4099.835,4099.835,4099.835,4099.835,55.5969162,45.1220627,0,6.639316,99.99598,60.7333565,9.680294,6.258713,72,1759,52,1040,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:46,74.1176453,49.80392,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.592,3.456,3.3920002,1.10400009,0.816000044,0.464000016,0.448,0.520000041,46,45.5,43,51,36,63,1481,2343,627,774,1477,32.8125,40.625,41.40625,36.71875,37.890625,55,55,54,53,57,4100.15869,4200.1626,4200.1626,4100.15869,54.7396278,44.43897,0,6.56177139,100.003868,60.6487541,9.666809,6.27219772,72,1773,52,1039.15,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:47,74.1176453,49.80392,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.592,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,45.5,45.5,43,51,36,70,1472,2343,620,759,1470,43.75,42.96875,38.28125,42.96875,41.9921875,53,56,52,54,56,4099.99658,4099.99658,4199.99658,4199.99658,52.88654,42.807766,0,6.17049265,99.9999161,60.62604,9.663189,6.275818,72,1780,52,1040,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:48,72.94118,48.6274529,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.344,3.456,3.3920002,1.11200011,0.816000044,0.592,0.520000041,0.440000027,45,45,43,70,36,78,1477,2347,620,756,1448,36.71875,40.625,35.15625,35.9375,37.109375,52,53,51,53,53,4099.99658,4099.99658,4199.99658,4199.99658,51.6764145,41.5088921,0,6.29262066,99.9999161,60.8201141,9.694122,6.24488449,73,1773,52,1040,1500,1.25,100,28,-373.403534,80.8547058,30,29.32959,74.7142258
04/10/2019 22:01:49,72.15686,46.27451,73.7254944,73.7254944,72.15686,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.592,3.456,3.3920002,1.11200011,0.816000044,0.440000027,0.368000031,0.376000017,44.5,45.5,43,79,36,55,1472,2343,615,756,1470,32.8125,42.1875,31.25,42.1875,37.109375,54,55,52,51,55,4099.996,4099.996,4199.996,4199.996,49.4604568,39.5418854,0,6.105268,99.9999,60.7980728,9.690609,6.248398,73,1775,52,1040,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:01:50,72.15686,47.45098,73.3333359,73.3333359,71.76471,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.216,3.456,3.37600017,1.11200011,0.816000044,0.512,0.368000031,0.6,45,45,43,50,36,50,1461,2347,611,754,1450,34.375,34.375,32.03125,39.84375,35.15625,56,56,52,52,54,4099.995,4099.995,4099.995,4099.995,49.98075,39.9954224,0,6.124573,99.99988,60.77749,9.687328,6.25167847,72,1769,52,1040,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:01:51,72.15686,46.6666679,73.7254944,73.7254944,72.15686,100,0.856000066,1.024,3.344,3.328,1.03200006,1.96,0.296,3.456,3.3920002,1.10400009,0.816000044,0.376000017,0.440000027,0.6,44,45,43,63,36,50,1472,2343,611,751,1446,37.5,32.8125,33.59375,39.0625,35.7421875,54,54,50,51,54,4199.998,4199.998,4199.998,4199.998,50.3723373,40.2562027,0,6.12283945,99.99995,60.75743,9.684132,6.254875,72,1776,52,1040,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:01:52,73.3333359,46.27451,75.29412,75.29412,73.3333359,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.296,3.456,3.37600017,1.11200011,0.816000044,0.592,0.224,0.6,46,45,43,70,36,58,1448,2347,609,751,1445,35.9375,32.8125,35.9375,39.0625,35.9375,53,57,53,54,57,4199.99658,4199.99658,4099.99658,4099.99658,51.6282959,41.62847,0,6.131765,99.9999161,60.74829,9.682674,6.2563324,72,1778,52,1040,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:01:53,74.90196,49.80392,76.86275,76.86275,74.90196,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.592,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,48.5,45,43,51,36,51,1483,2343,612,752,1440,42.96875,44.53125,42.1875,42.96875,43.1640625,56,60,55,55,59,4099.99658,4099.99658,4099.99658,4099.99658,57.1928864,46.8768272,0,6.41978455,99.99991,60.7350578,9.680565,6.258442,73,1775,52,1040,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:01:54,75.68628,50.5882378,77.64706,77.64706,75.68628,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.45600003,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.528,0.592,47,45,43,51,36,51,1511,2347,622,769,1462,50,42.1875,36.71875,46.09375,43.75,56,59,52,51,59,4199.996,4099.99658,4099.99658,4099.99658,57.2001953,46.4635429,0,7.11420631,99.99991,60.75179,9.683231,6.25577545,73,1773,52,1036.08,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:01:55,74.1176453,49.0196075,75.68628,75.68628,74.1176453,100,0.864,1.024,3.328,3.344,1.03200006,1.96,0.368000031,3.456,3.3920002,1.11200011,0.816000044,0.592,0.328,0.6,45.5,45,43,71,36,50,1510,2343,624,778,1485,42.1875,46.09375,35.15625,46.875,42.578125,57,58,55,52,57,4099.99463,4099.99463,4099.99463,4099.99463,54.3060226,43.89717,0,6.88183975,99.99987,60.7277832,9.679405,6.25960159,73,1787,52,1037.5,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:01:56,72.94118,48.6274529,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.224,3.456,3.3920002,1.11200011,0.816000044,0.592,0.512,0.592,45.5,45,43,63,36,50,1495,2343,622,766,1477,41.40625,42.96875,39.0625,41.40625,41.2109375,55,58,54,53,58,4199.999,4099.999,4099.999,4199.999,54.3227,43.873024,0,6.85629368,99.99997,60.77158,9.686386,6.2526207,73,1780,52,1038.97,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:01:57,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.968,0.440000027,3.456,3.3920002,1.11200011,0.816000044,0.6,0.520000041,0.592,46,45,43,56,36,50,1483,2343,618,756,1481,45.3125,53.90625,35.15625,42.1875,44.140625,58,58,56,55,59,4099.994,4099.994,4099.994,4099.994,54.7157478,44.4118843,0,6.925666,99.99986,60.7834969,9.688286,6.250721,73,1793,52,1038.04993,1500,1.25,91,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:01:58,73.7254944,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.512,3.456,3.3920002,1.11200011,0.816000044,0.592,0.592,0.592,46,45,43,63,36,50,1473,2343,618,768,1446,38.28125,44.53125,34.375,44.53125,40.4296875,55,57,54,53,57,4099.998,4099.998,4099.998,4099.998,55.66669,45.14625,0,7.02378035,99.99995,60.9996338,9.722736,6.21627045,73,1798,52,1036.87,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:01:59,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.592,3.456,3.3920002,1.11200011,0.816000044,0.440000027,0.584000051,0.6,44.5,45,43,51,36,50,1478,2343,618,761,1464,46.09375,37.5,39.84375,45.3125,42.1875,55,57,54,53,56,4099.99658,4099.99658,4099.99658,4099.99658,54.3221855,43.8169,0,6.913548,99.9999161,60.98085,9.719742,6.219265,73,1820,56,1039.15,1500,1.25,74,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:00,72.54902,47.45098,74.1176453,74.1176453,72.54902,100,0.856000066,1.024,3.344,3.328,1.03200006,1.96,0.440000027,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.592,0.592,45,45,43,71,36,50,1461,2343,616,753,1470,41.40625,36.71875,31.25,38.28125,36.9140625,53,60,54,54,60,4099.996,4099.996,4099.996,4099.996,53.95321,43.47332,0,6.8727994,99.9999,60.9304237,9.711704,6.22730255,73,1812,52,1038.79993,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:01,73.7254944,47.45098,75.68628,75.68628,74.1176453,100,0.856000066,1.024,3.344,3.328,1.03200006,1.96,0.584000051,3.456,3.37600017,1.11200011,0.816000044,0.592,0.592,0.60800004,46,44.5,43,70,36,50,1461,2347,614,758,1434,39.84375,45.3125,34.375,39.84375,39.84375,57,55,53,51,57,4099.998,4099.998,4099.998,4099.998,53.6276131,43.1943474,0,6.85381556,99.99995,60.92458,9.710773,6.22823334,73,1789,52,1032.03992,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:02,72.94118,48.6274529,74.90196,74.90196,72.94118,100,0.864,1.024,3.328,3.328,1.03200006,1.96,0.512,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.448,0.592,45,45,43,51,36,51,1481,2343,615,758,1467,46.875,39.84375,32.8125,37.5,39.2578125,56,57,54,53,57,4099.99365,4099.99365,4099.99365,4099.99365,54.5910835,44.0756874,0,6.970235,99.99985,60.93509,9.712448,6.22655869,73,1796,56,1039.15,1500,1.25,96,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:03,73.3333359,48.6274529,74.90196,74.90196,72.94118,100,0.864,1.024,3.328,3.328,1.03200006,1.96,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.592,0.592,45.5,44.5,43,51,36,50,1472,2343,616,754,1465,42.1875,40.625,43.75,37.5,41.015625,54,57,53,53,57,4099.997,4099.997,4199.997,4099.997,57.5689545,46.72711,0,7.007532,99.99992,60.9961433,9.722179,6.21682739,73,1827,52,1037.59,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:04,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.440000027,0.592,0.592,45,44.5,43,50,36,50,1470,2343,616,760,1462,50,38.28125,39.0625,40.625,41.9921875,57,54,56,53,57,4099.997,4099.997,4099.997,4099.997,55.1072655,44.5273628,0,6.93340826,99.99993,60.97604,9.718975,6.22003174,73,1833,56,1039.15,1500,1.25,43,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:05,74.1176453,47.45098,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.376000017,0.592,0.584000051,46,44.5,43,51,36,51,1473,2347,616,752,1462,48.4375,43.75,42.1875,49.21875,45.8984375,57,58,57,54,58,4099.995,4099.995,4099.995,4099.995,57.64842,46.8381844,0,7.0904007,99.9998856,61.1506538,9.746807,6.19219971,73,1829,52,1036.58,1500,1.25,94,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:06,74.1176453,48.6274529,75.68628,75.68628,74.1176453,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.552000046,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.592,0.584000051,47,44.5,43,51,36,63,1488,2343,617,762,1470,50.78125,41.40625,39.0625,44.53125,43.9453125,58,57,58,56,58,4099.998,4099.998,4099.998,4099.998,57.9088821,47.2309456,0,7.14657831,99.9999542,61.23488,9.760231,6.178776,73,1827,56,1038.54993,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:07,74.90196,49.80392,76.47059,76.47059,74.5098,100,0.864,1.024,3.328,3.344,1.03200006,1.96,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,46.5,44.5,43,51,36,51,1473,2339,620,767,1478,46.09375,46.09375,53.125,41.40625,46.6796875,55,59,55,55,58,4099.99561,4099.99561,4099.99561,4099.99561,59.0154572,48.3229561,0,7.083673,99.9998856,61.2086678,9.756054,6.182953,74,1842,56,1040,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:08,74.90196,50.5882378,76.86275,76.86275,74.90196,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.592,47,44.5,43,51,36,50,1501,2347,623,779,1465,48.4375,50.78125,48.4375,47.65625,48.828125,55,58,54,56,58,4099.99756,4099.99756,4099.99756,4099.99756,60.7318344,49.9937744,0,7.122673,99.99994,61.21556,9.757153,6.18185425,72,1844,52,984.72,1500,1.125,0,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:09,72.94118,50.5882378,74.90196,74.90196,72.94118,100,0.864,1.024,3.328,3.328,1.03200006,1.96,0.592,3.456,3.3920002,1.11200011,0.816000044,0.368000031,0.368000031,0.592,45,44.5,43,50,36,50,1486,2343,620,765,1501,40.625,35.9375,34.375,44.53125,38.8671875,55,57,53,54,57,4099.997,4099.997,4099.997,4099.997,54.56118,44.21767,0,6.8705287,99.99992,61.19134,9.753292,6.18571472,73,1809,56,1038.87,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:10,72.94118,47.45098,74.90196,74.90196,72.94118,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.592,3.456,3.3920002,1.10400009,0.816000044,0.584000051,0.512,0.592,45.5,44.5,43,50,36,50,1457,2343,620,764,1462,46.875,40.625,32.8125,42.1875,40.625,57,56,54,52,57,4099.99561,4099.99561,4099.99561,4199.99561,56.0729446,45.47865,0,6.985866,99.99989,61.1917953,9.753365,6.18564224,73,1821,56,1039.15,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:11,75.29412,47.45098,77.2549057,77.2549057,75.29412,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.592,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.592,48,44.5,43,51,36,51,1456,2347,617,765,1448,53.125,51.5625,45.3125,50,50,58,60,55,56,60,4099.997,4099.997,4099.997,4099.997,60.9827957,50.4308853,0,7.27213,99.99993,61.163578,9.748867,6.19014,73,1835,56,1038.37,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:12,74.90196,48.6274529,76.47059,76.47059,75.29412,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.592,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,48,44.5,43,50,36,49,1486,2343,621,761,1477,57.03125,57.03125,50,54.6875,54.6875,59,59,60,59,60,4099.994,4099.994,4099.994,4099.994,60.5967751,50.04594,0,7.22318745,99.999855,61.2226219,9.758278,6.180729,73,1773,52,1037.82,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:13,76.07843,49.4117661,77.64706,77.64706,75.68628,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,48,44.5,43,51,36,51,1496,2347,625,773,1485,67.1875,61.71875,64.84375,60.9375,63.671875,56,57,57,54,57,4099.99854,4099.99854,4099.99854,4099.99854,63.8827362,53.157547,0,7.849221,99.99996,61.19484,9.753849,6.185158,73,1773,52,1040,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:14,74.90196,50.5882378,76.86275,76.86275,74.90196,100,0.864,1.024,3.344,3.328,1.03200006,1.96,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,47.5,44.5,43,51,36,50,1513,2343,627,783,1496,51.5625,53.90625,53.90625,61.71875,55.2734375,57,60,58,56,58,4099.995,4099.995,4099.995,4099.995,61.1446075,50.3362846,0,7.51905632,99.9998856,61.1577148,9.747932,6.19107437,73,1787,52,1040,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:15,74.90196,49.80392,76.86275,76.86275,74.90196,100,0.864,1.024,3.344,3.344,1.03200006,1.96,0.592,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.592,0.592,47.5,44.5,43,50,36,51,1500,2347,626,782,1510,52.34375,52.34375,60.15625,64.84375,57.421875,59,59,58,57,59,4099.99756,4099.99756,4099.99756,4099.99756,62.1646,51.3969,0,7.70787668,99.99995,61.1003,9.738781,6.200226,73,1801,52,1040,1500,1.25,99,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:16,76.07843,51.7647057,77.64706,77.64706,75.68628,100,0.864,1.024,3.328,3.328,1.03200006,1.968,0.592,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.592,49,44.5,43,50,36,51,1490,2347,630,782,1500,64.0625,67.96875,63.28125,65.625,65.234375,58,59,60,58,59,4099.99658,4099.99658,4099.99658,4099.99658,65.93748,55.2816467,0,8.062305,99.9999161,61.0939827,9.737774,6.201233,73,1790,52,1036.82,1500,1.25,97,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:17,77.64706,52.9411774,79.60784,79.60784,77.64706,100,0.864,1.024,3.328,3.328,1.03200006,1.96,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.592,0.584000051,0.584000051,50.5,44.5,43,50,36,50,1516,2347,635,777,1506,59.375,74.21875,58.59375,72.65625,66.21094,61,63,60,58,63,4099.996,4099.996,4099.996,4099.996,68.3647842,57.7869072,0,7.96999454,99.9999,60.93691,9.712738,6.226269,73,1787,52,1036.17993,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
04/10/2019 22:02:18,79.21569,52.9411774,81.9607849,81.9607849,79.21569,100,0.864,1.024,3.328,3.344,1.03200006,1.96,0.584000051,3.456,3.3920002,1.11200011,0.816000044,0.584000051,0.584000051,0.584000051,51.5,44.5,43,51,36,50,1535,2343,638,788,1546,68.75,73.4375,73.4375,74.21875,72.46094,60,64,61,59,64,4099.99658,4099.99658,4099.99658,4099.99658,70.31442,59.79182,0,7.90175724,99.99992,60.9551926,9.715652,6.22335434,73,1794,56,1039.15,1500,1.25,100,27,-373.402985,80.8547058,30,29.3337021,74.7142258
